     30.00000  89298.23778      1.07881    952.31487      0.71856      0.65961  89290.00000
     29.99110  88983.39722      3.79437    959.06575      0.68835      0.63434  88980.00000
     29.98220  89140.65064      2.04491    955.68494      0.67383      0.61492  89140.00000
     29.97330  89408.36699      0.68240    949.97028      0.70835      0.66251  89400.00000
     29.96441  88952.51055      4.27196    959.73189      0.68321      0.63060  88950.00000
     29.95552  88990.42092      3.69244    958.91436      0.67217      0.62050  88990.00000
     29.94663  89088.13221      2.52010    956.81205      0.71397      0.65990  89080.00000
     29.93775  89230.17139      1.42512    953.76831      0.67089      0.61881  89230.00000
     29.92886  89454.23159      0.56246    948.99640      0.69588      0.63472  89450.00000
     29.91998  89328.15984      0.95346    951.67699      0.71820      0.65913  89320.00000
     29.91110  89136.45470      2.07977    955.77492      0.70690      0.64973  89130.00000
     29.90223  89079.46159      2.60774    956.99832      0.72150      0.66707  89070.00000
     29.89336  89121.47049      2.20771    956.09634      0.67747      0.62666  89120.00000
     29.88449  90717.51507      0.00174    922.75000      0.69899      0.66041  90710.00000
     29.87562  89152.47492      1.95053    955.43146      0.68235      0.63244  89150.00000
     29.86676  89315.04722      1.00666    951.95645      0.70031      0.64026  89310.00000
     29.85789  89209.88971      1.54741    954.20203      0.72502      0.66939  89200.00000
     29.84904  89332.65044      0.93593    951.58132      0.68361      0.63225  89330.00000
     29.84018  89664.12667      0.22818    944.55859      0.69333      0.63680  89660.00000
     29.83133  89505.30045      0.45273    947.91378      0.69906      0.64423  89500.00000
     29.82247  89278.08571      1.17196    952.74484      0.71344      0.65972  89270.00000
     29.81363  89171.31362      1.80831    955.02780      0.67659      0.62641  89170.00000
     29.80478  89239.34149      1.37296    953.57230      0.72503      0.66612  89230.00000
     29.79594  89164.81890      1.85634    955.16694      0.69775      0.64016  89160.00000
     29.78710  89285.40769      1.13735    952.58859      0.69877      0.64557  89280.00000
     29.77826  88999.19894      3.56931    958.72521      0.71640      0.66596  88990.00000
     29.76942  88956.09226      4.21400    959.65461      0.70053      0.65042  88950.00000
     29.76059  88928.98410      4.67204    960.23975      0.71470      0.66495  88920.00000
     29.75176  88934.61294      4.57371    960.11821      0.69429      0.64163  88930.00000
     29.74293  88926.55354      4.71573    960.29225      0.70363      0.65232  88920.00000
     29.73411  89008.00429      3.44978    958.53553      0.71274      0.65934  89000.00000
     29.72528  88992.18236      3.66773    958.87640      0.68226      0.62607  88990.00000
     29.71646  89297.44818      1.08236    952.33172      0.70583      0.65773  89290.00000
     29.70765  89034.05270      3.11733    957.97475      0.68600      0.64652  89030.00000
     29.69883  88899.60353      5.22027    960.87456      0.72059      0.66791  88890.00000
     29.69002  88915.00140      4.92657    960.54179      0.69272      0.64729  88910.00000
     29.68121  88996.41596      3.60835    958.78518      0.70845      0.64852  88990.00000
     29.67240  88987.49704      3.73475    958.97738      0.70822      0.65724  88980.00000
     29.66360  88924.36665      4.75504    960.33948      0.69337      0.63985  88920.00000
     29.65480  88958.83401      4.16963    959.59545      0.71854      0.66359  88950.00000
     29.64600  89418.64036      0.65354    949.75201      0.72007      0.66212  89410.00000
     29.63720  89017.15083      3.32948    958.33857      0.70942      0.65429  89010.00000
     29.62841  88981.48422      3.82219    959.10698      0.67749      0.62703  88980.00000
     29.61962  89340.32660      0.90650    951.41780      0.67112      0.63697  89340.00000
     29.61083  89023.53139      3.24788    958.20120      0.68991      0.63353  89020.00000
     29.60204  89075.95023      2.64450    957.07378      0.70344      0.64724  89070.00000
     29.59326  89166.30392      1.84528    955.13512      0.70623      0.64876  89160.00000
     29.58448  89346.69280      0.88299    951.28223      0.71080      0.64984  89340.00000
     29.57570  89642.05002      0.25118    945.02388      0.68211      0.62302  89640.00000
     29.56693  89259.80889      1.26290    953.13504      0.72968      0.66884  89250.00000
     29.55815  89171.15148      1.80947    955.03127      0.67642      0.62066  89170.00000
     29.54938  89249.54614      1.31699    953.35426      0.72707      0.66729  89240.00000
     29.54062  89452.57052      0.56640    949.03165      0.68627      0.62299  89450.00000
     29.53185  89236.05902      1.39163    953.64246      0.70489      0.64731  89230.00000
     29.52309  89437.16064      0.60452    949.35871      0.71465      0.65229  89430.00000
     29.51433  90002.02931      0.05100    937.47942      0.67838      0.63708  90000.00000
     29.50557  89605.98703      0.29373    945.78471      0.70748      0.64488  89600.00000
     29.49682  89314.63254      1.00838    951.96529      0.69592      0.63997  89310.00000
     29.48806  89144.06586      2.01743    955.61172      0.69277      0.63677  89140.00000
     29.47932  89069.96066      2.70722    957.20249      0.72669      0.66978  89060.00000
     29.47057  89301.12207      1.06603    952.25336      0.67705      0.61425  89300.00000
     29.46183  89181.74450      1.73397    954.80441      0.68060      0.61986  89180.00000
     29.45308  89032.53539      3.13573    958.00740      0.68324      0.63103  89030.00000
     29.44434  89058.13029      2.83654    957.45682      0.71620      0.65938  89050.00000
     29.43561  89326.47834      0.96018    951.71282      0.71104      0.64769  89320.00000
     29.42687  88969.36213      4.00451    959.36835      0.72099      0.66653  88960.00000
     29.41814  88976.75842      3.89265    959.20887      0.70496      0.65323  88970.00000
     29.40941  88997.32319      3.59562    958.76563      0.70840      0.65596  88990.00000
     29.40069  89024.93396      3.23023    958.17101      0.69550      0.64382  89020.00000
     29.39196  89079.48531      2.60749    956.99781      0.71929      0.66733  89070.00000
     29.38324  89171.21023      1.80905    955.03002      0.67610      0.62567  89170.00000
