     30.00000  88976.15122      1.59391    959.22196      0.70649      0.64717  88970.00000
     29.99110  88750.00995      4.25262    964.11651      0.67006      0.61280  88750.00000
     29.98220  88865.34143      2.58846    961.61564      0.70392      0.64041  88860.00000
     29.97330  89032.82157      1.24067    958.00124      0.68203      0.63939  89030.00000
     29.96441  88736.01391      4.51491    964.42068      0.70564      0.64638  88730.00000
     29.95552  88768.43793      3.93097    963.71626      0.72011      0.66072  88760.00000
     29.94663  88832.90732      2.97901    962.31796      0.68663      0.62944  88830.00000
     29.93775  88957.42986      1.73073    959.62575      0.71414      0.65473  88950.00000
     29.92886  89191.12457      0.61137    954.60359      0.67686      0.61582  89190.00000
     29.91998  89070.87123      1.04757    957.18292      0.67518      0.61571  89070.00000
     29.91110  88900.49430      2.22070    960.85530      0.67290      0.61413  88900.00000
     29.90223  88861.38385      2.63302    961.70129      0.67773      0.62190  88860.00000
     29.89336  88915.68005      2.07853    960.52713      0.70268      0.64515  88910.00000
     29.88449  90433.22245      0.00159    928.56077      0.68230      0.64413  90430.00000
     29.87562  88944.70518      1.83032    959.90034      0.69662      0.64004  88940.00000
     29.86676  89050.06896      1.14903    957.63017      0.67042      0.60920  89050.00000
     29.85789  88994.79391      1.46811    958.82013      0.69764      0.63999  88990.00000
     29.84904  89111.33442      0.87459    956.31386      0.67756      0.62088  89110.00000
     29.84018  89419.58899      0.21625    949.73185      0.72992      0.66743  89410.00000
     29.83133  89270.16700      0.42767    952.91387      0.67096      0.61369  89270.00000
     29.82247  89061.63191      1.09160    957.38153      0.67930      0.62231  89060.00000
     29.81363  88962.09284      1.69556    959.52515      0.68180      0.62541  88960.00000
     29.80478  88991.24117      1.49112    958.89668      0.67733      0.61826  88990.00000
     29.79594  88925.71171      1.98925    960.31043      0.70340      0.64492  88920.00000
     29.78710  89066.85382      1.06662    957.26928      0.71101      0.65118  89060.00000
     29.77826  88807.82978      3.31937    962.86152      0.71519      0.65747  88800.00000
     29.76942  88760.91688      4.05934    963.87959      0.67487      0.62177  88760.00000
     29.76059  88734.44541      4.54517    964.45477      0.69461      0.63924  88730.00000
     29.75176  88726.70518      4.69714    964.62305      0.70882      0.65092  88720.00000
     29.74293  88705.76438      5.13344    965.07854      0.70172      0.64669  88700.00000
     29.73411  88740.34011      4.43171    964.32664      0.67183      0.61808  88740.00000
     29.72528  88747.06955      4.30707    964.18041      0.71415      0.65170  88740.00000
     29.71646  88957.93634      1.72683    959.61482      0.70874      0.65993  88950.00000
     29.70765  88794.79369      3.51111    963.14426      0.69085      0.64736  88790.00000
     29.69883  88688.69660      5.51677    965.45003      0.72043      0.66244  88680.00000
     29.69002  88694.53754      5.38301    965.32288      0.69298      0.64234  88690.00000
     29.68121  88740.41337      4.43036    964.32505      0.67248      0.61243  88740.00000
     29.67240  88735.44681      4.52586    964.43301      0.70057      0.64444  88730.00000
     29.66360  88706.33702      5.12096    965.06608      0.70693      0.64865  88700.00000
     29.65480  88744.20467      4.36014    964.24266      0.69466      0.63601  88740.00000
     29.64600  89172.46517      0.66498    955.00314      0.68445      0.62584  89170.00000
     29.63720  88791.40741      3.56217    963.21772      0.67799      0.62123  88790.00000
     29.62841  88751.16502      4.23208    964.09142      0.67658      0.62013  88750.00000
     29.61962  89058.10863      1.10886    957.45729      0.70002      0.66300  89050.00000
     29.61083  88786.48945      3.63855    963.32443      0.70912      0.64884  88780.00000
     29.60204  88832.52723      2.98386    962.32620      0.68524      0.62494  88830.00000
     29.59326  88915.76943      2.07772    960.52520      0.70607      0.64355  88910.00000
     29.58448  89083.67589      0.98963    956.90778      0.69216      0.63187  89080.00000
     29.57570  89369.21944      0.27241    950.80271      0.73278      0.66468  89360.00000
     29.56693  89002.06151      1.42160    958.66354      0.68222      0.62293  89000.00000
     29.55815  88918.50914      2.05274    960.46601      0.72461      0.66043  88910.00000
     29.54938  88992.40236      1.48360    958.87166      0.68462      0.62376  88990.00000
     29.54062  89175.49291      0.65603    954.93829      0.70511      0.64119  89170.00000
     29.53185  88979.34748      1.57136    959.15304      0.73168      0.66569  88970.00000
     29.52309  89171.26354      0.66853    955.02887      0.67759      0.61751  89170.00000
     29.51433  89667.15311      0.06855    944.49482      0.70026      0.65796  89660.00000
     29.50557  89334.47635      0.31930    951.54242      0.69815      0.63526  89330.00000
     29.49682  89046.83886      1.16587    957.69966      0.71294      0.65015  89040.00000
     29.48806  88896.78624      2.25728    960.93547      0.71321      0.64954  88890.00000
     29.47932  88829.70951      3.01999    962.38724      0.73296      0.66812  88820.00000
     29.47057  89017.51896      1.32769    958.33064      0.71902      0.65383  89010.00000
     29.46183  88908.05618      2.14879    960.69187      0.72467      0.65681  88900.00000
     29.45308  88793.06795      3.53713    963.18170      0.68708      0.63140  88790.00000
     29.44434  88825.63305      3.07425    962.47559      0.70424      0.64345  88820.00000
     29.43561  89042.00147      1.19111    957.80372      0.68294      0.61827  89040.00000
     29.42687  88753.69860      4.18703    964.03638      0.69120      0.63389  88750.00000
     29.41814  88765.96184      3.97323    963.77003      0.70390      0.64704  88760.00000
     29.40941  88789.49023      3.59140    963.25931      0.72578      0.66700  88780.00000
